error_id	error_type	error_layer	cx	cy	bucket20	x1	y1	x2	y2
273	Off-grid	VIA1 (12)	246.909	251.8	240-260,240-260	246.884	251.699	246.934	251.901
274	Off-grid	M2 (13)	246.909	251.8	240-260,240-260	246.854	251.694	246.964	251.906
275	Off-grid	M2 (13)	250.101	248.45600000000002	240-260,240-260	250.046	248.35	250.156	248.562
276	Off-grid	VIA1 (12)	250.101	248.456	240-260,240-260	250.076	248.355	250.126	248.557
277	Off-grid	M1 (11)	249.216	249.824	240-260,240-260	249.161	249.794	249.271	249.854
278	Off-grid	M2 (13)	245.541	249.672	240-260,240-260	245.486	249.566	245.596	249.778
279	Off-grid	VIA1 (12)	245.541	249.672	240-260,240-260	245.516	249.571	245.566	249.773
282	Off-grid	VIA1 (12)	255.598	246.328	240-260,240-260	255.573	246.227	255.623	246.429
283	Off-grid	M2 (13)	255.598	246.328	240-260,240-260	255.568	246.197	255.628	246.459
285	Off-grid	VIA1 (12)	255.269	249.672	240-260,240-260	255.244	249.571	255.294	249.773
286	Off-grid	M2 (13)	255.269	249.672	240-260,240-260	255.214	249.566	255.324	249.778
